designer,show,look_number,image_url,style_tags,items_json
Chanel,Pre-Fall 2026,10,"https://assets.vogue.com/photos/6930199d298a3ae9c1f1e991/master/w_1024,c_limit/00010-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,Romantic","[{""category"": ""Dress"", ""materials"": [""Velvet"", ""Metallic Fabric""], ""pattern"": ""Embroidery Print"", ""silhouette"": [""Column"", ""Elongated""], ""construction"": [""High Neck""], ""decoration"": [""Embroidery"", ""Sequins"", ""Metal Hardware""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Suede""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware"", ""Rhinestones""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware"", ""Monograms""]}]"
Chanel,Pre-Fall 2026,11,"https://assets.vogue.com/photos/6930199d0e7c988d46a4c307/master/w_1024,c_limit/00011-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,Power Dressing,New Classic","[{""category"": ""Dress"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [""Statement Closure""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}]"
Chanel,Pre-Fall 2026,12,"https://assets.vogue.com/photos/6930199eda9a25400a479962/master/w_1024,c_limit/00012-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,New Femininity,Artisanal/Craft","[{""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Polka Dots"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [""Statement Closure"", ""Extended Cuffs"", ""Waist Seam""], ""decoration"": [""Embroidery"", ""Lace Trim"", ""Statement Buttons""]}, {""category"": ""Shirt"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [""Shirt Collar""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Floral"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [], ""decoration"": [""Lace Trim"", ""Appliqué""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,13,"https://assets.vogue.com/photos/693019a0298a3ae9c1f1e993/master/w_1024,c_limit/00013-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Romantic","[{""category"": ""Gown/Evening"", ""materials"": [""Velvet""], ""pattern"": ""Solid"", ""silhouette"": [""Column"", ""Elongated""], ""construction"": [""High Neck"", ""Dropped Shoulder""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,14,"https://assets.vogue.com/photos/693019a08d8b5b664f5f26c4/master/w_1024,c_limit/00014-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,Power Dressing","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Abstract"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""Statement Closure""], ""decoration"": [""Metal Hardware""]}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Abstract"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [], ""decoration"": []}, {""category"": ""Top/Blouse"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Satin""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}]"
Chanel,Pre-Fall 2026,15,"https://assets.vogue.com/photos/693019a1d483ec8989a8e581/master/w_1024,c_limit/00015-chanel-pre-fall-2026-credit-gorunway.jpg","Collegiate/Schoolgirl,Old Money,Preppy","[{""category"": ""Shirt"", ""materials"": [""Denim""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Oversized""], ""construction"": [""Shirt Collar"", ""Patch Pockets""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed""], ""construction"": [], ""decoration"": []}, {""category"": ""Pants/Trousers"", ""materials"": [""Denim""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""High Rise""], ""construction"": [""Cargo Pockets""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,16,"https://assets.vogue.com/photos/693019a3b7d0fce9d462d6ea/master/w_1024,c_limit/00016-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,New Classic,Power Dressing","[{""category"": ""Jacket/Blazer"", ""materials"": [""Bouclé"", ""Textured Knit""], ""pattern"": ""Stripes"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [""Statement Closure""], ""decoration"": [""Statement Buttons"", ""Contrast Stitching""]}, {""category"": ""Top/Blouse"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [""Straight""], ""construction"": [], ""decoration"": [""Appliqué""]}, {""category"": ""Skirt"", ""materials"": [""Bouclé"", ""Textured Knit""], ""pattern"": ""Stripes"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [""Statement Closure""], ""decoration"": [""Metal Hardware""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,17,"https://assets.vogue.com/photos/693019a21810535ae4b59707/master/w_1024,c_limit/00017-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,Minimalism,New Classic","[{""category"": ""Gown/Evening"", ""materials"": [""Satin""], ""pattern"": ""Solid"", ""silhouette"": [""A-line"", ""Elongated""], ""construction"": [""Off-Shoulder"", ""Draping"", ""Puff Sleeves""], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Sequins""]}]"
Chanel,Pre-Fall 2026,18,"https://assets.vogue.com/photos/693019a4b9d26076efb2581b/master/w_1024,c_limit/00018-chanel-pre-fall-2026-credit-gorunway.jpg","Power Dressing,Loud Luxury,Moto","[{""category"": ""Jacket/Blazer"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Shoulder Emphasis""], ""construction"": [""Patch Pockets"", ""Statement Closure""], ""decoration"": [""Statement Buttons"", ""Metal Hardware""]}, {""category"": ""Cape/Poncho"", ""materials"": [""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [""Volume Top + Slim Bottom""], ""construction"": [], ""decoration"": []}, {""category"": ""Pants/Trousers"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [""Slim Leg"", ""High Rise""], ""construction"": [""Structural Zipper""], ""decoration"": [""Metal Hardware""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones""]}]"
Chanel,Pre-Fall 2026,19,"https://assets.vogue.com/photos/693019a5298a3ae9c1f1e996/master/w_1024,c_limit/00019-chanel-pre-fall-2026-credit-gorunway.jpg","Power Dressing,Loud Luxury,Moto","[{""category"": ""Jacket/Blazer"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Shoulder Emphasis""], ""construction"": [""Wrap Closure"", ""Statement Closure"", ""Structural Zipper""], ""decoration"": [""Metal Hardware"", ""Contrast Stitching""]}, {""category"": ""Skirt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [""Column"", ""High Rise""], ""construction"": [""Waist Seam""], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Top/Blouse"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Animal Print"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""Shirt Collar""], ""decoration"": []}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,20,"https://assets.vogue.com/photos/693019a6d483ec8989a8e583/master/w_1024,c_limit/00020-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Soft Tailoring","[{""category"": ""Top/Blouse"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [], ""decoration"": [""Embroidery"", ""Appliqué""]}, {""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""Statement Closure""], ""decoration"": [""Embroidery"", ""Appliqué""]}, {""category"": ""Skirt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Animal Print"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""Statement Closure""], ""decoration"": [""Metal Hardware""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Animal Print"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather"", ""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,21,"https://assets.vogue.com/photos/693019a661a1a16c5ff4a4fe/master/w_1024,c_limit/00021-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Ladylike","[{""category"": ""Knitwear/Cardigan"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [""High Neck""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Fur/Faux Fur"", ""Other""], ""pattern"": ""Animal Print"", ""silhouette"": [""A-line"", ""High Rise""], ""construction"": [""Draping""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}]"
Chanel,Pre-Fall 2026,22,"https://assets.vogue.com/photos/693019a8b9c1fb3b4a81a82d/master/w_1024,c_limit/00022-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,New Femininity,Artisanal/Craft","[{""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Top/Blouse"", ""materials"": [""Ribbed Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Satin"", ""Fur/Faux Fur""], ""pattern"": ""Animal Print"", ""silhouette"": [""A-line"", ""Volume Top + Slim Bottom""], ""construction"": [""Gathers""], ""decoration"": [""Fringe""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,23,"https://assets.vogue.com/photos/693019a9f740689c42c1c7e4/master/w_1024,c_limit/00023-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,New Femininity,Quiet Status","[{""category"": ""Coat"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [""Elongated"", ""Straight""], ""construction"": [""Statement Closure""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Dress"", ""materials"": [""Metallic Fabric"", ""Mesh""], ""pattern"": ""Geometric"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [], ""decoration"": [""Sequins"", ""Rhinestones""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,24,"https://assets.vogue.com/photos/693019a9234aad71fd57d1e3/master/w_1024,c_limit/00024-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Loud Luxury","[{""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jacket/Blazer"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""Statement Closure""], ""decoration"": []}, {""category"": ""Dress"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Column"", ""Fitted/Waisted""], ""construction"": [], ""decoration"": [""Decorative Pockets""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather"", ""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}]"
Chanel,Pre-Fall 2026,25,"https://assets.vogue.com/photos/693019aab9c1fb3b4a81a830/master/w_1024,c_limit/00025-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Ladylike","[{""category"": ""Jacket/Blazer"", ""materials"": [""Lace"", ""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [""Puff Sleeves""], ""decoration"": [""Lace Trim""]}, {""category"": ""Dress"", ""materials"": [""Satin"", ""Lace""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [""V-Neck""], ""decoration"": [""Lace Trim"", ""Rhinestones"", ""Embroidery""]}, {""category"": ""Hat"", ""materials"": [""Fur/Faux Fur"", ""Mesh""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Fringe""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Suede"", ""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,26,"https://assets.vogue.com/photos/693019ac0e7c988d46a4c309/master/w_1024,c_limit/00026-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,Romantic,New Femininity","[{""category"": ""Jacket/Blazer"", ""materials"": [""Metallic Fabric"", ""Lace""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [""Extended Cuffs""], ""decoration"": [""Lace Trim"", ""Rhinestones"", ""Statement Buttons""]}, {""category"": ""Dress"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [""High Neck""], ""decoration"": [""Rhinestones"", ""Sequins""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Statement Buttons""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Hat"", ""materials"": [""Fur/Faux Fur"", ""Mesh""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones""]}]"
Chanel,Pre-Fall 2026,27,"https://assets.vogue.com/photos/693019ac1c2b6ff4b63b388e/master/w_1024,c_limit/00027-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,Minimalism,Old Money","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Oversized""], ""construction"": [""Patch Pockets""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [""Straight""], ""construction"": [], ""decoration"": []}, {""category"": ""Pants/Trousers"", ""materials"": [""Denim""], ""pattern"": ""Solid"", ""silhouette"": [""High Rise""], ""construction"": [""Patch Pockets""], ""decoration"": []}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,28,"https://assets.vogue.com/photos/693019ad438959cabcb3b71c/master/w_1024,c_limit/00028-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Intellectual Fashion","[{""category"": ""Jacket/Blazer"", ""materials"": [""Soft Base Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Oversized"", ""Relaxed""], ""construction"": [""Dropped Shoulder""], ""decoration"": []}, {""category"": ""Top/Blouse"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [""Straight""], ""construction"": [], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Other""], ""pattern"": ""Patchwork"", ""silhouette"": [""A-line""], ""construction"": [""Asymmetry""], ""decoration"": [""Fringe""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,29,"https://assets.vogue.com/photos/693019aeb9c1fb3b4a81a832/master/w_1024,c_limit/00029-chanel-pre-fall-2026-credit-gorunway.jpg","Power Dressing,Quiet Luxury,New Classic","[{""category"": ""Coat"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Elongated""], ""construction"": [""Wrap Closure"", ""Statement Closure"", ""Extended Cuffs""], ""decoration"": [""Statement Buttons"", ""Contrast Stitching""]}, {""category"": ""Top/Blouse"", ""materials"": [""Soft Base Knit""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [""High Neck""], ""decoration"": []}, {""category"": ""Pants/Trousers"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Slim Leg""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,30,"https://assets.vogue.com/photos/693019af1810535ae4b59709/master/w_1024,c_limit/00030-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,Romantic,New Femininity","[{""category"": ""Coat"", ""materials"": [""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [""Oversized"", ""Elongated""], ""construction"": [], ""decoration"": []}, {""category"": ""Dress"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Stripes"", ""silhouette"": [""Column"", ""Elongated""], ""construction"": [""High Neck""], ""decoration"": [""Fringe""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,31,"https://assets.vogue.com/photos/693019b01810535ae4b5970b/master/w_1024,c_limit/00031-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,Eclectic","[{""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Top/Blouse"", ""materials"": [""Textured Knit""], ""pattern"": ""Stripes"", ""silhouette"": [""Semi-Fitted""], ""construction"": [], ""decoration"": [""Fringe""]}, {""category"": ""Skirt"", ""materials"": [""Textured Knit""], ""pattern"": ""Stripes"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [], ""decoration"": [""Fringe""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Animal Print"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
